country or territory,who_region,time,response,mean,standard_dev,95%HPDlow,95%HPDhigh,
Philippines,WPR,2019.250,strongly agree,32.08,1.14,29.83,34.26,
Philippines,WPR,2019.583,strongly agree,42.52,6.68,28.99,54.97,
Philippines,WPR,2019.750,strongly agree,53.10,0.96,51.09,54.76,
Philippines,WPR,2019.833,strongly agree,56.67,7.18,43.50,71.72,
Philippines,WPR,2019.917,strongly agree,57.26,8.06,40.74,70.79,
Philippines,WPR,2020.000,strongly agree,56.08,9.04,39.73,73.87,
Singapore,WPR,2015.833,strongly agree,39.90,22.27,2.87,78.56,
Singapore,WPR,2016.333,strongly agree,43.67,23.20,4.17,86.35,
Singapore,WPR,2018.250,strongly agree,38.08,13.51,13.19,63.07,
Singapore,WPR,2018.333,strongly agree,39.97,11.11,21.86,62.59,
Singapore,WPR,2018.417,strongly agree,40.87,9.19,26.24,60.76,
Singapore,WPR,2018.500,strongly agree,40.01,7.12,25.97,53.12,
Singapore,WPR,2018.583,strongly agree,39.63,1.65,36.89,43.27,
Singapore,WPR,2018.667,strongly agree,40.28,8.73,22.35,55.77,
Singapore,WPR,2018.750,strongly agree,40.26,9.49,22.50,57.98,
Singapore,WPR,2018.833,strongly agree,43.27,11.17,20.09,61.90,
Singapore,WPR,2018.917,strongly agree,42.61,12.19,15.41,63.65,
Singapore,WPR,2019.250,strongly agree,40.10,14.87,14.33,69.23,
Singapore,WPR,2019.583,strongly agree,37.97,19.44,8.12,81.56,
Singapore,WPR,2019.750,strongly agree,36.70,20.81,4.84,81.97,
Singapore,WPR,2019.833,strongly agree,36.43,21.79,4.76,81.81,
Singapore,WPR,2019.917,strongly agree,35.02,20.96,4.44,82.25,
Singapore,WPR,2020.000,strongly agree,35.13,21.47,2.63,78.02,
South Korea,WPR,2015.833,strongly agree,44.04,1.27,41.37,46.33,
South Korea,WPR,2016.333,strongly agree,40.13,15.99,6.29,66.71,
South Korea,WPR,2018.250,strongly agree,26.63,8.73,12.50,45.80,
South Korea,WPR,2018.333,strongly agree,28.51,8.30,13.31,46.90,
South Korea,WPR,2018.417,strongly agree,27.07,6.79,13.78,40.67,
South Korea,WPR,2018.500,strongly agree,25.36,5.62,15.91,37.90,
South Korea,WPR,2018.583,strongly agree,23.62,1.38,21.05,26.52,
South Korea,WPR,2018.667,strongly agree,23.98,5.92,12.53,35.39,
South Korea,WPR,2018.750,strongly agree,22.86,6.15,11.82,34.69,
South Korea,WPR,2018.833,strongly agree,25.45,8.49,11.75,40.60,
South Korea,WPR,2018.917,strongly agree,24.94,9.00,10.02,42.22,
South Korea,WPR,2019.250,strongly agree,27.01,11.69,8.66,51.64,
South Korea,WPR,2019.583,strongly agree,33.27,10.36,16.18,53.26,
South Korea,WPR,2019.750,strongly agree,34.33,6.76,21.70,47.58,
South Korea,WPR,2019.833,strongly agree,36.24,6.22,23.17,47.14,
South Korea,WPR,2019.917,strongly agree,34.66,1.18,32.37,36.86,
South Korea,WPR,2020.000,strongly agree,34.95,7.15,22.25,48.86,
Taiwan,WPR,2015.833,strongly agree,32.59,18.52,2.28,64.91,
Taiwan,WPR,2016.333,strongly agree,36.76,18.28,6.19,70.90,
Taiwan,WPR,2018.250,strongly agree,28.62,10.16,13.40,52.02,
Taiwan,WPR,2018.333,strongly agree,30.49,8.54,15.52,47.23,
Taiwan,WPR,2018.417,strongly agree,31.43,6.68,18.98,44.29,
Taiwan,WPR,2018.500,strongly agree,31.05,1.51,27.78,33.77,
Taiwan,WPR,2018.583,strongly agree,31.92,7.18,17.08,44.63,
Taiwan,WPR,2018.667,strongly agree,33.74,10.40,15.16,54.94,
Taiwan,WPR,2018.750,strongly agree,33.78,13.22,11.20,61.29,
Taiwan,WPR,2018.833,strongly agree,37.15,15.77,9.84,67.15,
Taiwan,WPR,2018.917,strongly agree,36.52,18.66,8.28,77.41,
Taiwan,WPR,2019.250,strongly agree,34.53,21.83,4.82,86.16,
Taiwan,WPR,2019.583,strongly agree,33.98,21.55,4.84,79.99,
Taiwan,WPR,2019.750,strongly agree,33.89,22.40,3.25,78.89,
Taiwan,WPR,2019.833,strongly agree,33.36,20.84,2.59,76.09,
Taiwan,WPR,2019.917,strongly agree,32.47,21.60,2.37,79.53,
Taiwan,WPR,2020.000,strongly agree,32.06,21.16,2.02,76.68,
Vietnam,WPR,2015.833,strongly agree,45.95,2.10,42.27,50.34,
Vietnam,WPR,2016.333,strongly agree,44.48,17.14,13.95,76.85,
Vietnam,WPR,2018.250,strongly agree,45.61,12.44,25.87,74.19,
Vietnam,WPR,2018.333,strongly agree,47.27,11.23,24.43,68.10,
Vietnam,WPR,2018.417,strongly agree,48.03,9.66,29.61,66.39,
Vietnam,WPR,2018.500,strongly agree,45.44,7.96,30.73,60.69,
Vietnam,WPR,2018.583,strongly agree,45.93,2.47,41.35,50.79,
Vietnam,WPR,2018.667,strongly agree,45.64,7.40,30.77,59.32,
Vietnam,WPR,2018.750,strongly agree,44.89,8.73,30.15,64.64,
Vietnam,WPR,2018.833,strongly agree,46.89,9.76,25.16,63.32,
Vietnam,WPR,2018.917,strongly agree,45.39,10.50,26.65,65.33,
Vietnam,WPR,2019.250,strongly agree,40.43,13.55,20.28,69.70,
Vietnam,WPR,2019.583,strongly agree,37.58,10.18,20.34,60.70,
Vietnam,WPR,2019.750,strongly agree,36.22,8.18,21.21,52.24,
Vietnam,WPR,2019.833,strongly agree,35.81,6.85,23.59,50.08,
Vietnam,WPR,2019.917,strongly agree,35.25,2.12,31.44,39.73,
Vietnam,WPR,2020.000,strongly agree,35.34,6.49,22.56,47.89,
Algeria,AFR,2015.833,neither,21.72,2.03,17.84,25.52,
Algeria,AFR,2016.333,neither,25.63,11.95,6.13,49.58,
Algeria,AFR,2018.250,neither,47.27,15.18,21.33,76.74,
Algeria,AFR,2018.333,neither,48.91,13.24,25.72,73.93,
Algeria,AFR,2018.417,neither,47.65,12.10,27.49,71.05,
Algeria,AFR,2018.500,neither,50.18,10.83,31.30,70.39,
Algeria,AFR,2018.583,neither,51.03,8.76,35.53,67.83,
Algeria,AFR,2018.667,neither,51.82,7.45,38.18,65.70,
Algeria,AFR,2018.750,neither,51.89,1.64,48.59,54.94,
Algeria,AFR,2018.833,neither,49.37,7.10,35.81,62.79,
Algeria,AFR,2018.917,neither,47.48,8.65,31.42,64.55,
Algeria,AFR,2019.250,neither,38.75,12.89,14.57,60.95,
Algeria,AFR,2019.583,neither,30.90,14.21,6.87,55.00,
Algeria,AFR,2019.750,neither,28.72,13.25,5.27,53.23,
Algeria,AFR,2019.833,neither,27.91,13.90,5.25,52.08,
Algeria,AFR,2019.917,neither,26.97,13.07,5.90,52.73,
Algeria,AFR,2020.000,neither,29.01,13.66,5.15,54.94,
Benin,AFR,2015.833,neither,25.57,14.84,3.90,55.73,
Benin,AFR,2016.333,neither,24.31,13.22,3.82,48.98,
Benin,AFR,2018.250,neither,24.78,9.71,6.35,42.87,
Benin,AFR,2018.333,neither,25.00,8.54,8.21,41.00,
Benin,AFR,2018.417,neither,23.72,6.89,10.67,36.28,
Benin,AFR,2018.500,neither,25.62,6.36,14.58,38.03,
Benin,AFR,2018.583,neither,27.10,1.59,23.93,29.94,
Benin,AFR,2018.667,neither,29.30,6.20,17.28,40.85,
Benin,AFR,2018.750,neither,29.63,8.89,15.60,48.58,
Benin,AFR,2018.833,neither,30.11,10.90,10.86,50.97,
Benin,AFR,2018.917,neither,30.34,12.76,11.52,57.96,
Benin,AFR,2019.250,neither,31.07,18.94,6.67,70.73,
Benin,AFR,2019.583,neither,30.50,20.02,3.38,73.40,
Benin,AFR,2019.750,neither,31.38,19.60,4.67,70.79,
Benin,AFR,2019.833,neither,31.60,18.76,4.80,69.36,
Benin,AFR,2019.917,neither,30.87,18.36,4.63,68.03,
Benin,AFR,2020.000,neither,33.55,19.03,4.38,69.87,
Botswana,AFR,2015.833,neither,28.45,17.33,1.04,60.77,
Botswana,AFR,2016.333,neither,30.47,18.77,2.53,67.71,
Botswana,AFR,2018.250,neither,27.89,12.42,8.90,52.60,
Botswana,AFR,2018.333,neither,27.47,11.83,7.82,49.51,
Botswana,AFR,2018.417,neither,25.17,10.33,8.83,45.82,
Botswana,AFR,2018.500,neither,25.11,9.17,9.92,42.73,
Botswana,AFR,2018.583,neither,24.61,8.38,10.97,42.37,
Botswana,AFR,2018.667,neither,24.57,6.54,12.16,37.04,
Botswana,AFR,2018.750,neither,23.50,6.13,11.05,34.31,
Botswana,AFR,2018.833,neither,22.27,2.09,18.54,26.76,
Botswana,AFR,2018.917,neither,21.51,5.36,11.71,31.81,
Botswana,AFR,2019.250,neither,22.50,11.40,2.27,43.65,
Botswana,AFR,2019.583,neither,24.09,14.22,1.52,50.94,
Botswana,AFR,2019.750,neither,25.07,15.02,2.23,54.59,
Botswana,AFR,2019.833,neither,26.06,16.12,2.34,58.29,
Botswana,AFR,2019.917,neither,25.58,15.98,2.64,59.98,
Botswana,AFR,2020.000,neither,27.78,16.56,5.51,65.45,
Burkina Faso,AFR,2015.833,neither,34.33,15.41,8.28,62.85,
Burkina Faso,AFR,2016.333,neither,35.12,1.09,32.82,37.17,
Burkina Faso,AFR,2018.250,neither,32.56,11.05,7.83,51.35,
Burkina Faso,AFR,2018.333,neither,32.37,8.75,15.98,49.77,
Burkina Faso,AFR,2018.417,neither,30.70,6.92,18.60,44.40,
Burkina Faso,AFR,2018.500,neither,31.26,1.64,27.97,34.19,
Burkina Faso,AFR,2018.583,neither,32.07,7.88,17.49,45.95,
Burkina Faso,AFR,2018.667,neither,32.16,9.66,13.65,50.72,
Burkina Faso,AFR,2018.750,neither,30.51,11.57,11.57,54.61,
Burkina Faso,AFR,2018.833,neither,29.62,12.87,6.26,55.68,
Burkina Faso,AFR,2018.917,neither,28.59,13.45,6.99,52.46,
Burkina Faso,AFR,2019.250,neither,27.47,13.78,6.65,55.33,
Burkina Faso,AFR,2019.583,neither,27.27,15.52,5.80,57.20,
Burkina Faso,AFR,2019.750,neither,27.25,16.00,4.00,56.80,
Burkina Faso,AFR,2019.833,neither,26.29,16.57,2.68,58.02,
Burkina Faso,AFR,2019.917,neither,24.57,15.32,2.19,53.72,
Burkina Faso,AFR,2020.000,neither,25.79,15.91,1.26,57.28,
Burundi,AFR,2015.833,neither,19.28,16.10,1.12,58.72,
Burundi,AFR,2016.333,neither,20.15,14.29,1.10,54.75,
Burundi,AFR,2018.250,neither,18.74,10.67,2.27,41.14,
Burundi,AFR,2018.333,neither,17.55,9.06,3.09,36.70,
Burundi,AFR,2018.417,neither,15.30,7.46,4.01,30.16,
Burundi,AFR,2018.500,neither,15.48,6.26,6.48,27.44,
Burundi,AFR,2018.583,neither,15.35,5.89,7.02,27.89,
Burundi,AFR,2018.667,neither,15.25,3.98,8.21,22.94,
Burundi,AFR,2018.750,neither,14.43,1.17,12.27,16.68,
Burundi,AFR,2018.833,neither,14.42,4.20,6.86,22.40,
Burundi,AFR,2018.917,neither,14.63,4.98,5.61,24.23,
Burundi,AFR,2019.250,neither,17.35,9.48,1.30,37.39,
Burundi,AFR,2019.583,neither,19.45,10.65,3.33,40.42,
Burundi,AFR,2019.750,neither,20.66,11.67,2.41,42.36,
Burundi,AFR,2019.833,neither,19.94,12.10,2.22,44.07,
Burundi,AFR,2019.917,neither,19.55,12.24,2.60,43.19,
Burundi,AFR,2020.000,neither,21.49,13.22,2.67,47.56,
Cameroon,AFR,2015.833,neither,25.92,17.27,1.58,60.44,
Cameroon,AFR,2016.333,neither,27.03,16.01,1.98,59.78,
Cameroon,AFR,2018.250,neither,33.69,6.06,22.17,45.48,
Cameroon,AFR,2018.333,neither,33.04,1.51,30.16,35.98,
Cameroon,AFR,2018.417,neither,32.08,6.96,19.10,45.32,
Cameroon,AFR,2018.500,neither,33.29,9.89,14.38,50.19,
Cameroon,AFR,2018.583,neither,33.73,11.96,10.02,54.34,
Cameroon,AFR,2018.667,neither,34.49,13.33,7.49,56.65,
Cameroon,AFR,2018.750,neither,33.98,15.63,5.24,60.85,
Cameroon,AFR,2018.833,neither,33.46,16.77,4.84,62.97,
Cameroon,AFR,2018.917,neither,32.28,16.78,2.80,61.79,
Cameroon,AFR,2019.250,neither,32.72,18.82,5.09,70.41,
Cameroon,AFR,2019.583,neither,32.07,17.68,5.79,69.77,
Cameroon,AFR,2019.750,neither,31.99,18.57,5.16,71.10,
Cameroon,AFR,2019.833,neither,30.24,16.95,4.42,64.77,
Cameroon,AFR,2019.917,neither,29.23,17.58,2.54,66.29,
Cameroon,AFR,2020.000,neither,30.33,18.11,5.80,71.89,
Chad,AFR,2015.833,neither,36.43,18.41,2.86,69.19,
Chad,AFR,2016.333,neither,37.90,18.69,6.44,74.19,
Chad,AFR,2018.250,neither,50.76,15.16,23.11,76.50,
Chad,AFR,2018.333,neither,49.29,14.33,21.51,73.27,
Chad,AFR,2018.417,neither,46.16,13.07,24.05,69.75,
Chad,AFR,2018.500,neither,45.86,10.39,24.89,63.72,
Chad,AFR,2018.583,neither,44.08,8.07,29.31,60.67,
Chad,AFR,2018.667,neither,42.22,7.21,29.09,57.43,
Chad,AFR,2018.750,neither,39.28,1.81,35.81,42.94,
Chad,AFR,2018.833,neither,36.58,6.32,24.68,48.87,
Chad,AFR,2018.917,neither,34.61,7.79,18.32,48.64,
Chad,AFR,2019.250,neither,33.79,13.88,7.18,56.52,
Chad,AFR,2019.583,neither,36.69,16.99,7.43,69.00,
Chad,AFR,2019.750,neither,39.23,18.10,7.95,74.43,
Chad,AFR,2019.833,neither,39.86,18.24,9.29,74.81,
Chad,AFR,2019.917,neither,40.09,18.19,11.19,76.39,
Chad,AFR,2020.000,neither,42.59,18.47,9.45,75.03,
Comoros,AFR,2015.833,neither,21.59,16.65,1.43,56.48,
Comoros,AFR,2016.333,neither,19.62,15.04,1.10,53.88,
Comoros,AFR,2018.250,neither,21.55,9.77,5.72,40.44,
Comoros,AFR,2018.333,neither,21.17,9.29,6.52,39.62,
Comoros,AFR,2018.417,neither,19.20,7.90,6.66,34.62,
Comoros,AFR,2018.500,neither,19.50,7.11,8.19,34.48,
Comoros,AFR,2018.583,neither,19.69,6.42,8.13,32.35,
Comoros,AFR,2018.667,neither,19.93,5.38,10.00,30.18,
Comoros,AFR,2018.750,neither,18.74,1.34,16.18,21.36,
Comoros,AFR,2018.833,neither,18.96,4.65,10.07,27.91,
Comoros,AFR,2018.917,neither,19.23,5.63,9.07,30.03,
Comoros,AFR,2019.250,neither,20.97,10.84,3.38,41.19,
Comoros,AFR,2019.583,neither,21.91,13.32,2.97,48.18,
Comoros,AFR,2019.750,neither,22.63,14.64,2.18,50.00,
Comoros,AFR,2019.833,neither,23.08,15.67,1.99,56.55,
Comoros,AFR,2019.917,neither,22.47,15.30,1.59,53.82,
Comoros,AFR,2020.000,neither,24.82,16.51,2.39,58.41,
Democratic Republic of the Congo,AFR,2015.833,neither,24.85,1.41,22.05,27.72,
Democratic Republic of the Congo,AFR,2016.333,neither,19.65,10.94,2.85,41.31,
Democratic Republic of the Congo,AFR,2018.250,neither,28.00,19.43,1.75,69.74,
Democratic Republic of the Congo,AFR,2018.333,neither,27.91,20.45,1.39,69.44,
Democratic Republic of the Congo,AFR,2018.417,neither,25.40,18.73,1.03,64.84,
Democratic Republic of the Congo,AFR,2018.500,neither,25.03,17.79,0.98,63.01,
Democratic Republic of the Congo,AFR,2018.583,neither,24.44,17.19,1.27,60.42,
Democratic Republic of the Congo,AFR,2018.667,neither,23.77,16.16,1.13,56.86,
Democratic Republic of the Congo,AFR,2018.750,neither,22.46,15.71,1.26,55.65,
Democratic Republic of the Congo,AFR,2018.833,neither,21.97,15.44,1.56,52.82,
Democratic Republic of the Congo,AFR,2018.917,neither,21.32,15.25,1.91,54.55,
Democratic Republic of the Congo,AFR,2019.250,neither,24.61,15.12,2.48,54.37,
Democratic Republic of the Congo,AFR,2019.583,neither,28.58,16.93,2.37,62.01,
Democratic Republic of the Congo,AFR,2019.750,neither,29.31,17.14,1.78,61.93,
Democratic Republic of the Congo,AFR,2019.833,neither,28.18,17.03,2.35,61.57,
Democratic Republic of the Congo,AFR,2019.917,neither,26.61,16.35,2.12,58.41,
Democratic Republic of the Congo,AFR,2020.000,neither,27.86,16.75,1.04,58.22,
Ethiopia,AFR,2015.833,neither,12.80,1.05,10.80,14.77,
Ethiopia,AFR,2016.333,neither,18.08,10.37,2.89,39.87,
Ethiopia,AFR,2018.250,neither,14.34,6.03,4.49,26.63,
Ethiopia,AFR,2018.333,neither,12.94,3.82,6.10,20.01,
Ethiopia,AFR,2018.417,neither,11.38,2.67,6.19,16.41,
Ethiopia,AFR,2018.500,neither,11.67,0.99,9.87,13.70,
Ethiopia,AFR,2018.583,neither,12.16,3.81,5.47,19.40,
Ethiopia,AFR,2018.667,neither,12.81,4.80,4.08,21.53,
Ethiopia,AFR,2018.750,neither,13.20,6.39,3.13,26.10,
Ethiopia,AFR,2018.833,neither,13.78,7.40,2.00,29.06,
Ethiopia,AFR,2018.917,neither,14.37,8.43,2.42,30.59,
Ethiopia,AFR,2019.250,neither,17.37,10.08,2.67,37.45,
Ethiopia,AFR,2019.583,neither,18.23,11.66,2.25,41.67,
Ethiopia,AFR,2019.750,neither,18.95,12.74,1.01,47.08,
Ethiopia,AFR,2019.833,neither,18.23,12.93,1.03,47.66,
Ethiopia,AFR,2019.917,neither,17.77,12.84,1.00,46.57,
Ethiopia,AFR,2020.000,neither,19.52,13.39,1.67,48.69,
Gabon,AFR,2015.833,neither,40.81,18.16,10.19,76.28,
Gabon,AFR,2016.333,neither,40.35,17.88,6.82,72.29,
Gabon,AFR,2018.250,neither,44.67,11.97,22.09,67.95,
Gabon,AFR,2018.333,neither,44.03,10.74,24.09,65.63,
Gabon,AFR,2018.417,neither,41.70,8.43,24.99,58.09,
Gabon,AFR,2018.500,neither,43.17,8.09,28.80,60.25,
Gabon,AFR,2018.583,neither,44.77,1.56,41.68,47.80,
Gabon,AFR,2018.667,neither,46.67,7.22,32.28,59.97,
Gabon,AFR,2018.750,neither,46.78,7.68,33.83,62.40,
Gabon,AFR,2018.833,neither,47.56,9.91,28.93,67.45,
Gabon,AFR,2018.917,neither,48.62,11.37,28.24,70.43,
Gabon,AFR,2019.250,neither,47.80,19.32,17.36,84.75,
Gabon,AFR,2019.583,neither,40.10,17.80,11.15,72.99,
Gabon,AFR,2019.750,neither,37.25,17.66,7.31,69.02,
Gabon,AFR,2019.833,neither,34.73,15.65,6.71,61.72,
Gabon,AFR,2019.917,neither,33.18,16.27,6.94,63.73,
Gabon,AFR,2020.000,neither,34.64,16.98,6.28,66.51,
Gambia,AFR,2015.833,neither,22.45,14.83,2.00,51.43,
Gambia,AFR,2016.333,neither,24.58,16.42,2.24,56.51,
Gambia,AFR,2018.250,neither,15.74,7.02,4.22,29.22,
Gambia,AFR,2018.333,neither,15.33,5.30,6.40,26.28,
Gambia,AFR,2018.417,neither,14.05,3.64,7.90,21.70,
Gambia,AFR,2018.500,neither,14.87,1.30,12.31,17.41,
Gambia,AFR,2018.583,neither,16.34,4.64,8.15,25.14,
Gambia,AFR,2018.667,neither,17.54,5.41,7.64,27.94,
Gambia,AFR,2018.750,neither,18.29,6.67,5.70,30.23,
Gambia,AFR,2018.833,neither,18.48,8.43,5.10,34.92,
Gambia,AFR,2018.917,neither,19.25,9.40,4.56,38.10,
Gambia,AFR,2019.250,neither,21.87,12.49,2.40,44.99,
Gambia,AFR,2019.583,neither,20.89,12.59,3.01,47.00,
Gambia,AFR,2019.750,neither,19.70,10.75,2.43,39.47,
Gambia,AFR,2019.833,neither,18.96,10.68,1.93,38.88,
Gambia,AFR,2019.917,neither,18.28,10.64,1.35,39.06,
Gambia,AFR,2020.000,neither,19.71,11.93,0.82,43.42,
Ghana,AFR,2015.833,neither,24.52,1.35,21.85,27.16,
Ghana,AFR,2016.333,neither,21.16,11.07,3.57,40.87,
Ghana,AFR,2018.250,neither,22.85,14.62,2.35,51.48,
Ghana,AFR,2018.333,neither,21.44,12.41,2.56,43.98,
Ghana,AFR,2018.417,neither,19.79,11.35,4.29,42.28,
Ghana,AFR,2018.500,neither,20.48,10.78,5.32,39.80,
Ghana,AFR,2018.583,neither,20.65,8.88,5.54,37.61,
Ghana,AFR,2018.667,neither,20.62,7.26,7.53,32.60,
Ghana,AFR,2018.750,neither,20.47,6.30,9.61,32.24,
Ghana,AFR,2018.833,neither,20.05,4.90,10.94,30.06,
Ghana,AFR,2018.917,neither,19.12,1.48,16.56,22.19,
Ghana,AFR,2019.250,neither,20.01,9.81,4.21,40.74,
Ghana,AFR,2019.583,neither,20.27,12.71,1.80,45.34,
Ghana,AFR,2019.750,neither,23.15,14.79,1.11,54.49,
Ghana,AFR,2019.833,neither,23.71,15.07,1.29,55.07,
Ghana,AFR,2019.917,neither,24.09,15.37,1.38,55.90,
Ghana,AFR,2020.000,neither,26.83,15.72,2.54,58.69,
Guinea,AFR,2015.833,neither,25.94,16.35,1.09,55.75,
Guinea,AFR,2016.333,neither,22.45,15.44,1.64,52.01,
Guinea,AFR,2018.250,neither,27.30,14.21,2.98,51.71,
Guinea,AFR,2018.333,neither,26.17,12.12,3.75,47.36,
Guinea,AFR,2018.417,neither,23.95,9.86,7.36,41.31,
Guinea,AFR,2018.500,neither,24.67,8.44,10.27,41.01,
Guinea,AFR,2018.583,neither,24.80,5.78,14.21,36.36,
Guinea,AFR,2018.667,neither,25.24,1.49,22.28,27.95,
Guinea,AFR,2018.750,neither,25.17,6.72,13.54,37.68,
Guinea,AFR,2018.833,neither,25.07,8.17,10.64,40.39,
Guinea,AFR,2018.917,neither,24.78,9.87,8.88,45.60,
Guinea,AFR,2019.250,neither,25.32,13.85,2.44,53.70,
Guinea,AFR,2019.583,neither,25.28,14.09,2.33,50.90,
Guinea,AFR,2019.750,neither,25.58,14.31,3.49,55.67,
Guinea,AFR,2019.833,neither,25.95,13.57,3.31,50.82,
Guinea,AFR,2019.917,neither,25.60,14.55,1.80,54.34,
Guinea,AFR,2020.000,neither,27.97,15.10,2.58,56.84,
Ivory Coast,AFR,2015.833,neither,29.32,16.64,2.07,58.61,
Ivory Coast,AFR,2016.333,neither,30.19,17.64,1.00,62.34,
Ivory Coast,AFR,2018.250,neither,37.73,15.43,13.48,75.62,
Ivory Coast,AFR,2018.333,neither,36.33,13.93,13.17,67.49,
Ivory Coast,AFR,2018.417,neither,34.11,12.12,14.23,65.43,
Ivory Coast,AFR,2018.500,neither,34.49,9.18,15.70,50.54,
Ivory Coast,AFR,2018.583,neither,34.89,8.59,17.54,49.97,
Ivory Coast,AFR,2018.667,neither,35.11,6.93,22.04,48.69,
Ivory Coast,AFR,2018.750,neither,34.02,1.64,30.90,37.07,
Ivory Coast,AFR,2018.833,neither,34.10,6.40,21.19,46.40,
Ivory Coast,AFR,2018.917,neither,33.22,6.44,21.80,45.43,
Ivory Coast,AFR,2019.250,neither,37.49,13.06,15.76,61.56,
Ivory Coast,AFR,2019.583,neither,41.18,19.87,10.72,79.35,
Ivory Coast,AFR,2019.750,neither,41.68,20.83,11.46,82.37,
Ivory Coast,AFR,2019.833,neither,40.68,21.91,9.33,83.93,
Ivory Coast,AFR,2019.917,neither,39.26,20.24,7.58,76.50,
Ivory Coast,AFR,2020.000,neither,41.43,20.51,10.95,79.21,
Kenya,AFR,2015.833,neither,31.22,15.96,2.22,60.89,
Kenya,AFR,2016.333,neither,30.39,16.48,2.96,61.39,
Kenya,AFR,2018.250,neither,27.36,7.48,13.63,42.67,
Kenya,AFR,2018.333,neither,27.28,6.34,14.82,38.51,
Kenya,AFR,2018.417,neither,25.24,1.49,22.03,27.99,
Kenya,AFR,2018.500,neither,25.97,6.26,14.46,39.42,
Kenya,AFR,2018.583,neither,26.73,7.02,12.52,41.00,
Kenya,AFR,2018.667,neither,27.17,9.53,8.31,45.27,
Kenya,AFR,2018.750,neither,26.77,10.55,4.67,45.47,
Kenya,AFR,2018.833,neither,26.47,11.91,4.84,48.23,
Kenya,AFR,2018.917,neither,25.59,12.68,5.27,47.79,
Kenya,AFR,2019.250,neither,22.95,13.32,2.78,51.14,
Kenya,AFR,2019.583,neither,20.35,12.55,2.67,47.54,
Kenya,AFR,2019.750,neither,21.29,14.09,2.27,52.92,
Kenya,AFR,2019.833,neither,21.57,15.15,3.06,56.58,
Kenya,AFR,2019.917,neither,21.83,15.10,2.44,55.46,
Kenya,AFR,2020.000,neither,25.04,16.40,3.00,59.12,
Liberia,AFR,2015.833,neither,26.50,15.89,1.51,56.65,
Liberia,AFR,2016.333,neither,28.81,18.79,2.89,66.47,
Liberia,AFR,2018.250,neither,28.74,7.82,14.39,43.98,
Liberia,AFR,2018.333,neither,29.33,5.95,18.21,40.86,
Liberia,AFR,2018.417,neither,27.28,1.44,24.70,30.28,
Liberia,AFR,2018.500,neither,29.91,5.83,19.43,41.37,
Liberia,AFR,2018.583,neither,30.59,7.37,15.54,42.95,
Liberia,AFR,2018.667,neither,31.10,9.45,14.68,49.50,
Liberia,AFR,2018.750,neither,30.39,12.35,10.40,55.51,
Liberia,AFR,2018.833,neither,29.89,13.80,5.59,55.74,
Liberia,AFR,2018.917,neither,29.49,15.70,3.35,60.43,
Liberia,AFR,2019.250,neither,27.63,17.50,1.55,63.68,
Liberia,AFR,2019.583,neither,25.97,17.79,2.23,63.77,
Liberia,AFR,2019.750,neither,25.24,16.43,1.77,59.11,
Liberia,AFR,2019.833,neither,24.61,15.77,2.59,55.19,
Liberia,AFR,2019.917,neither,24.16,15.50,1.46,53.57,
Liberia,AFR,2020.000,neither,25.71,15.10,2.56,54.52,
Madagascar,AFR,2015.833,neither,34.98,18.81,6.89,69.97,
Madagascar,AFR,2016.333,neither,28.60,17.03,4.32,64.10,
Madagascar,AFR,2018.250,neither,22.05,7.71,7.56,36.91,
Madagascar,AFR,2018.333,neither,22.53,5.78,10.55,33.14,
Madagascar,AFR,2018.417,neither,21.29,1.43,18.61,24.19,
Madagascar,AFR,2018.500,neither,23.33,5.09,13.71,32.92,
Madagascar,AFR,2018.583,neither,25.00,7.40,12.21,39.62,
Madagascar,AFR,2018.667,neither,25.81,8.10,10.78,41.05,
Madagascar,AFR,2018.750,neither,26.85,10.82,9.47,49.39,
Madagascar,AFR,2018.833,neither,26.88,11.76,7.07,49.10,
Madagascar,AFR,2018.917,neither,28.16,14.09,6.94,59.31,
Madagascar,AFR,2019.250,neither,31.53,18.35,3.43,70.03,
Madagascar,AFR,2019.583,neither,34.85,20.80,4.44,77.65,
Madagascar,AFR,2019.750,neither,35.75,20.49,7.03,79.80,
Madagascar,AFR,2019.833,neither,35.52,21.35,2.91,79.42,
Madagascar,AFR,2019.917,neither,34.31,20.84,3.24,78.36,
Madagascar,AFR,2020.000,neither,35.05,21.15,6.45,79.43,
Malawi,AFR,2015.833,neither,20.33,17.08,1.35,59.58,
Malawi,AFR,2016.333,neither,19.33,15.02,1.06,52.33,
Malawi,AFR,2018.250,neither,13.72,7.51,3.22,29.31,
Malawi,AFR,2018.333,neither,12.35,5.22,4.09,24.30,
Malawi,AFR,2018.417,neither,10.72,4.27,3.32,19.44,
Malawi,AFR,2018.500,neither,10.69,3.37,5.09,17.70,
Malawi,AFR,2018.583,neither,10.28,1.01,8.49,12.41,
